Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,BHARTIARTL.NS,ICICIBANK.NS,INFY.NS,HINDUNILVR.NS,WIPRO.NS,JSWSTEEL.NS,SBILIFE.NS,BAJAJFINSV.NS,TATACONSUM.NS,HCLTECH.NS,SUNPHARMA.NS,M&M.NS,LT.NS,ASIANPAINT.NS,NESTLEIND.NS,MARUTI.NS,TATAMOTORS.NS,BAJAJ-AUTO.NS,ULTRACEMCO.NS,KOTAKBANK.NS,HDFCLIFE.NS,INDUSINDBK.NS,TECHM.NS,INFRATEL.NS,TITAN.NS,SBIN.NS,AXISBANK.NS,ADANIPORTS.NS,NTPC.NS,COALINDIA.NS,POWERGRID.NS,BPCL.NS,ONGC.NS,TATASTEEL.NS,HINDALCO.NS,APOLLOTYRE.NS,GRASIM.NS,M&MFIN.NS,SHREECEM.NS,DABUR.NS,GODREJCP.NS,EICHERMOT.NS,TATAPOWER.NS,ZEEL.NS,LTTS.NS,BOSCHLTD.NS,TATACHEM.NS
03-03-2023,1089.57,3245.72,1576.06,756.69,847.1,1416.82,2400.1,194.81,674.16,1124.58,1353.78,697.41,1039.61,955,1233.43,2111.39,2773.6,1812.2,8441.33,425.36,3592.02,7140.77,1747.64,486.68,1101.94,1017.98,,2372.47,541.42,850.24,677.17,164.64,197.78,154.13,147.05,142.56,101.57,411.83,311.9,1575.19,244.03,25503.96,524.6,907.47,3059.26,204.88,198.4,3674.36,17256.55,976.95
06-03-2023,1100.21,3274.56,1587.18,758.87,846.32,1443.78,2413.56,196.46,666.2,1124.04,1379.2,701.09,1046.76,953.37,1235.22,2100.7,2808.61,1818.58,8470.97,437.38,3583.41,7125.58,1747.64,486.88,1096.27,1022.58,,2379.75,541.91,857.07,683.21,168.64,199.51,157.63,148.49,146.21,100.29,409.46,315.3,1577.46,246.19,25420.01,526.75,897.67,3097.32,207.4,193.84,3633.85,17364.12,971.23
08-03-2023,1104.16,3292.57,1590.35,758.82,850.57,1429.65,2413.8,195.88,667.34,1124.53,1379.2,707.87,1041.14,945.72,1254.18,2129.79,2803.7,1818.91,8532.26,436.59,3668.25,7191.54,1736.86,491.9,1148.75,1011.56,,2373.46,544.9,858.52,704.27,170.6,199.46,158.26,149.2,146.26,101.1,402.8,317.97,1579.97,243.98,25860.64,521.7,902.37,3134.69,208.34,195.08,3596.76,17966.82,979.71
09-03-2023,1077.62,3240.57,1590.49,765.6,834.81,1417.87,2390.78,194.63,672.08,1092.17,1350.99,696.82,1037.42,940.98,1213.54,2151.76,2797.82,1820.62,8383.13,429.53,3670.47,7167.49,1713.41,487.98,1144.4,994.39,,2344.9,539.2,865.35,689.64,171.17,199.42,156.69,148.63,144.46,102.71,403.88,310.27,1580.12,241.05,25409.47,516.6,886.69,3078.24,206.86,192.25,3632.63,17723.96,962.7
10-03-2023,1060.93,3234.89,1549.48,765.94,821.84,1409.4,2394.71,194.14,671.29,1091.37,1327.31,692.06,1037.1,943.79,1192.69,2117.08,2774.93,1815.72,8441.63,433.16,3678.55,7151.11,1696.04,486.98,1119.94,995.56,,2352.08,528.06,849.5,690.18,172.41,199.02,157.21,149.18,143.99,102.62,400.72,308.09,1574.84,235.48,26026.7,519.84,898.26,3048.31,205.87,192.05,3584.97,17645.7,950.58
13-03-2023,1043.48,3187.25,1529.87,757.58,807.94,1374.49,2384.66,192.31,667.54,1068.07,1294.2,681.99,1020.66,942.36,1160.36,2093.54,2729.83,1799.19,8360.02,419.79,3636.73,7001.89,1670.69,475.76,1037.08,1063.62,,2309,511.32,830,673.76,171.41,195.87,156.9,147.6,143.99,101.38,397.36,302.96,1541.44,229.18,25614.35,513.56,897.28,2967.41,200.05,186.79,3570.73,17239.62,935.46
14-03-2023,1039.57,3122.19,1525.78,764.01,809.85,1360.02,2372.37,189.32,664.03,1072.65,1279.07,681.15,1007.14,945.42,1128.61,2103.69,2691.98,1794,8353.89,414.08,3612.14,6990.36,1645.09,467.41,1040.9,1046.27,,2332.37,506.88,830.5,647.35,169.69,196.09,156.28,149.24,141.68,101,397.81,303.9,1540.6,233.6,25075.37,516.45,896.74,2951.26,200.59,190.91,3514.26,17274.79,936.77
15-03-2023,1021.8,3106.6,1503.88,749.02,805.51,1359.69,2337.07,187.48,671.54,1062.64,1281.12,675.5,1003.05,939.69,1128.18,2135.53,2772.18,1767.35,8317.38,408.81,3590.1,7026.77,1662.76,463.59,1021.67,1045.42,,2375.44,499.31,821.72,671.93,169.98,195.07,158.43,151.12,140.99,103.14,401.22,304.29,1530.14,232.5,25181.08,511.89,889.48,2941.48,200.15,187.54,3460.39,17313.98,933.67
16-03-2023,1016.71,3093.1,1513.64,738.42,803.56,1344.8,2388.79,186.03,654.49,1060.74,1292.1,681.84,996.31,955.5,1134.69,2132.53,2836.75,1812.27,8280.58,413.13,3657.67,7030.58,1660.36,458.33,995.7,1048.57,,2426.19,506.02,828.21,672.18,171.32,195.92,161.1,160.54,140.67,99.72,380.27,305.08,1539.86,232.69,25322.1,524.3,913.94,2969.41,200.59,205.05,3407.45,17385.71,929.02
17-03-2023,1015.43,3087.57,1533.87,749.61,815.6,1360.7,2377.18,187.85,668.33,1069.68,1300.24,693.82,1029.81,945.92,1139.02,2154.27,2806.74,1852.3,8162.22,416.41,3671.33,7214,1689.85,468.11,998.34,1057.38,,2431.44,511.13,835.04,672.92,168.79,196.63,159.4,160.77,141.54,101.57,391.88,304.84,1564.33,226.59,25012.74,525.92,928.74,2909.88,202.32,205.59,3493.76,17381.15,933.48
20-03-2023,1005.45,3052.6,1523.24,747.18,815.8,1344.37,2439.15,183.18,660.18,1072.17,1243.96,690.29,1013.46,949.37,1135.27,2136.41,2799.39,1860.12,8066.78,408.21,3662.29,7167.74,1696.39,462.15,980.54,1040.36,,2435.69,500.9,835.19,659.47,167.88,192.54,157.87,164.55,140.76,99.2,381.06,307.55,1571.78,216.69,24927.69,526.85,941.04,2887.78,199.81,205.24,3452.71,17405.81,921.17
21-03-2023,1036.72,3016.48,1540.51,749.31,831.35,1331.96,2391.94,182.81,657.8,1095.73,1266.63,688.62,1007,944.43,1128.13,2166.73,2783.65,1859.1,8075.41,410,3759.21,7276.15,1703.58,479.53,1000.64,1027.83,,2489.26,503.46,853.18,657.54,168.93,192.54,154.85,164.04,140.07,99.44,383.83,313.03,1585.01,220.58,24994,522.14,924.97,2870.95,199.51,212.04,3353.62,17626.95,923.88
22-03-2023,1039.87,3040.46,1536.95,749.07,838.96,1330.57,2405.3,182.81,654.35,1111.1,1293.05,698.44,1004.72,960.09,1131.82,2172.12,2784.39,1848.52,8098.97,413.53,3776.78,7319.59,1701.88,494.13,1008.76,1031.54,,2483.42,503.17,847.25,649.97,166.31,189.79,155.51,160.96,140.07,99.48,387.98,311.21,1591.62,221.45,25343.02,529.84,932.66,2882.45,198.18,212.78,3338.65,17679.19,931.92
23-03-2023,1026.71,3034.49,1524.61,755.85,834.33,1316.49,2413.8,180.37,659.83,1116.64,1288.51,694.76,990.28,965.62,1132.65,2164.96,2743.16,1870.59,8197.89,416.56,3718.06,7330.77,1676.48,495.23,996.14,1031.4,,2494.21,494.68,846.4,647.8,166.55,189.26,154.16,159.38,141.22,99.58,393.95,306.02,1584.76,218.8,25262.65,529.11,933.45,2864.01,197.34,214.27,3289.03,17682.65,938.32
24-03-2023,1006.39,3030.46,1522.17,754.76,831.35,1322.34,2409.62,180.49,649.95,1110.21,1239.21,690.04,977.13,960.88,1118.89,2125.23,2743.85,1861.62,8089.64,413.93,3684.33,7328.5,1688.91,488.97,987.63,1033.74,,2468.76,487.54,837.53,631.03,164.73,184.92,154.33,158.03,138.08,96.92,383.68,302.22,1573.26,211.88,25360.57,526.17,932.42,2846.3,190.09,210.05,3313.11,17706.49,924.61
27-03-2023,1022.03,3032.21,1528.8,754.06,827.74,1330.29,2427.3,180.24,650.99,1097.33,1237.67,687.09,976.9,971.35,1106.35,2113.3,2748.99,1855.52,8124.43,409.51,3664.74,7372.58,1701.93,489.66,990.86,1034.73,,2469.8,492.17,831,622.23,163.35,184.87,152.74,157.78,138.86,97.11,385.21,303.26,1609.43,209.63,25432.14,531.12,942.61,2822.77,184.08,208.96,3303.86,17600.17,925.67
28-03-2023,1026.81,3025.99,1541.24,740.9,833.64,1319.42,2411.56,177.72,652.12,1089.34,1221.73,683.85,967.23,972.09,1097.02,2093.29,2730.07,1860.92,8056.18,399.12,3649.39,7325.97,1695.64,486.44,1013.65,1004.05,,2475.65,490.19,830.1,586.92,164.07,185.32,154.13,155.49,136.05,97.3,388.13,303.31,1589.84,212.75,25044.15,523.61,939.67,2790.34,181.41,207.13,3239.17,17782.82,924.46
29-03-2023,1020.73,3048.33,1548.65,736.1,829.99,1325.11,2458.24,179.14,670.8,1096.73,1244.61,685.33,991.76,979.7,1112.57,2106.88,2716.39,1871.43,8141.07,406.67,3733.8,7491.88,1717.75,492.64,1034.15,1014.18,,2490.25,498.3,840.22,629.7,165.97,188.91,154.37,155.49,138.03,98.34,394.2,307.6,1610.17,217.84,25651.88,525.43,947.22,2869.87,182.94,214.32,3285.51,18209.79,925.38
31-03-2023,1064.74,3113.4,1569.86,741.44,855.59,1367.64,2486.89,182.24,679.89,1099.13,1265.03,696.43,1008.25,971,1126.57,2123.31,2707.72,1935.43,8137.98,418.2,3739.05,7542.74,1729.53,495.87,1044.76,1033.65,,2490.1,505.29,856.08,625,167.02,189.53,156.62,157.52,139.6,99.2,400.42,315.9,1611.16,222.6,26031.87,534.5,949.03,2884.7,187.63,210.55,3306.31,18586.65,942.54
03-04-2023,1064.92,3107.67,1570.84,752.88,861.98,1351.26,2463.34,183.58,674.06,1101.82,1281.47,704.48,1020.24,967,1137.46,2129.15,2722.77,1935.52,8344.96,421.63,3843.96,7560.9,1742.35,500.34,1055.33,1034.92,,2512.38,508.19,862.16,620.94,169.6,195.29,155.86,150.96,142.01,98.82,397.66,318.76,1606.47,228.7,26105.33,537.15,945.46,2938.94,191.27,212.19,3361.79,18648.4,947.09
05-04-2023,1062.37,3146.32,1612.97,755.75,862.76,1363.43,2508.65,184.48,678.36,1103.57,1277.82,714.65,1032.36,984.88,1123.41,2215.09,2753.65,1946.97,8290,423.92,3872.25,7611.81,1748.54,504.37,1044.03,1035.2,,2547.33,504.57,858.07,629.8,167.79,197.38,156.59,150.09,141.31,99.53,398.4,317.72,1637.36,230.14,26377.81,537.59,950.41,2869.92,191.92,212.34,3574.4,18368.54,945.59
06-04-2023,1069.49,3127.77,1625.26,758.22,853.39,1361.84,2491.65,182.93,674.55,1114.25,1302.44,717.7,1014.38,999.65,1138.77,2231.28,2754.97,1935.79,8358.3,434.95,3882.31,7621.61,1753.73,511.22,1058.51,1025.11,,2523.32,509.06,849.55,634.59,167.12,196.67,156.31,151.9,139.19,99.06,400.33,315.06,1647.03,242.3,26009.75,515.87,948.54,2897.27,192.56,210.75,3520.38,18035,958.72
10-04-2023,1061.91,3169.24,1617.56,761.98,847.01,1367.3,2459.5,186.25,680.28,1104.27,1303.54,708.02,1024.84,996.19,1155.64,2266.06,2722.13,1918.31,8376.46,458.45,3909.26,7616.07,1755.93,510.28,1046.08,1038.72,,2558.22,507.75,844.96,644.88,169.41,196.98,158.95,153.64,145.24,99.63,406.45,324.24,1687.68,241.1,25846.77,513.22,946.48,2905.83,193,209.76,3516.66,17793,972.78
11-04-2023,1067.16,3121.07,1622.29,766.34,860.12,1346.76,2474.65,184.73,705.08,1110.66,1321.67,704.73,1009.88,996.83,1168.38,2258.02,2700.02,1932.49,8498.55,455.87,4020.72,7660.8,1842.96,510.13,1050.88,1030.27,,2554.61,513.35,850.89,646.81,169.88,198.4,160.55,155.15,147,102.09,412.48,318.81,1688.52,241.58,26046.23,511.89,944.87,2987.75,194.82,211.89,3467.34,17852.44,985.52
12-04-2023,1071.87,3148.12,1643.36,763.32,868.17,1367.97,2456.39,185.68,709.68,1124.83,1320.02,705.81,1016.85,1004.19,1173.87,2245.26,2732.33,1909.48,8460.76,462.63,4125.25,7602.81,1840.52,513.6,1051.41,1041.2,,2562.38,509.59,848.65,650.57,167.69,201.99,157.73,154.32,145.7,102.14,412.58,319.99,1694.79,245.18,25962.23,507.77,949.72,3060.29,194.38,209.91,3493.22,18006.69,989.26
13-04-2023,1075.91,3096.84,1650.72,759.31,876.8,1330.53,2463.43,183.76,712.05,1128.22,1339.75,706.99,995.8,991.15,1171.15,2216.08,2754.88,1911.94,8509.59,466.6,4127.51,7575.5,1865.92,528.31,1085.21,1019.58,,2560.15,514.17,861.91,654.42,165.07,200.04,160.44,152.01,146.72,102.05,416.92,320.09,1678.65,249.26,25655.36,517.09,944.18,3143.15,193.59,206.48,3454.37,18142.52,994.59
17-04-2023,1081.37,3048.91,1625.56,751.99,879.04,1205.15,2478.63,180.29,712.59,1143.3,1339.6,700.7,968.26,986.41,1179.32,2172.17,2787.57,1988.46,8513.37,469.23,4094.78,7661.79,1891.52,529.85,1099.94,966.2,,2579.91,524.83,862.11,657.44,161.78,203.68,164.22,153.59,148.01,101.71,423.49,321.28,1700.91,250.47,25380.95,514.1,955.5,3158.75,194.23,202.22,3359.2,18121.55,960.37
18-04-2023,1068.99,3040.42,1618.68,752.08,874.7,1206.16,2468.14,183.56,710.76,1143.5,1333.66,694.66,988.37,992.44,1171.3,2174.72,2798.85,2029.4,8570.29,470.08,4051.37,7516.17,1884.68,528.75,1122,961.74,,2552.28,526.61,860.91,651.36,162.25,205.98,159.82,153.18,147.97,102.14,426.31,328.04,1682.45,249.55,25114.04,510.96,950.31,3192.55,194.53,202.17,3376.57,18053.47,903.43
19-04-2023,1074.31,3000.45,1624.63,756.94,869.88,1180.16,2458.96,180.02,713.73,1121.39,1329.81,688.57,965.01,983.25,1181.8,2177.67,2754.83,2025.22,8518.57,466.5,4105.8,7437.6,1881.29,521.3,1096.07,951.14,,2543.97,521.26,870.93,651.21,159.39,204.39,159.57,156.47,147.97,102.62,427.79,328.34,1667.8,250.8,24612.32,510.13,948.74,3218.03,190.78,196.46,3361.65,17930.6,904.69
20-04-2023,1071.59,3015.21,1630.68,764.51,872.31,1171.73,2421.08,181.04,707.26,1126.83,1330.56,691.07,963.89,975.6,1184.81,2190.57,2788.31,2010.92,8552.62,473.86,4152.53,7397.92,1880.39,526.72,1101.75,958.56,,2553.82,525.6,866.3,658.83,161.87,203.63,160.23,157.25,147.09,102.52,424.63,330.51,1665.18,250.75,24110.76,515.28,955.9,3176.31,193.69,195.22,3287.76,17982.75,913.7
21-04-2023,1072.94,3069.65,1633.31,757.48,863.78,1175.51,2426.28,183.63,702.17,1104.57,1316.38,688.13,974.53,977.28,1179.12,2173.35,2825.81,2023.33,8399.33,468.29,4146.71,7281.84,1890.02,509.88,1092.11,936.93,,2542.98,524.01,861.76,654.37,161.87,204.08,160.68,158.39,147.51,100.76,417.22,329.82,1640.02,247.29,23745.59,515.13,967.66,3131.07,193,194.38,3314.33,18008.08,915.4
24-04-2023,1077.05,3083.2,1646.53,752.58,882.41,1174.51,2428.03,188.57,711.75,1103.72,1318.22,719.71,979.27,967.1,1174.26,2186.79,2834.64,2042.33,8308.74,472.27,4169.62,7363.03,1893.61,543.9,1078.07,943.83,,2603.62,535.06,879.81,663.97,163.06,205.41,160.96,158.85,148.11,101.1,422.6,327.94,1667.01,245.18,23728.99,514.84,970.06,3113.56,193.15,191.21,3361.5,17974.69,919.32
25-04-2023,1085.29,3084.36,1623.12,764.81,890.89,1173.17,2419,187.43,716.35,1103.87,1344.24,721.58,978.71,960.53,1176.3,2205.48,2841.4,2039.95,8311.44,470.63,4179.67,7361.7,1885.68,526.22,1097.39,935.29,,2607.23,542,875.87,664.12,163.21,204.25,161.62,158.99,148.48,101.62,424.58,325.87,1664.59,241.24,23935.81,516.36,944.18,3147.94,194.92,185.75,3352.5,18017.1,915.35
26-04-2023,1078.92,3105.87,1630.58,765.65,892.36,1175.7,2438.76,186.88,714.82,1116.29,1333.16,733.61,989.95,959.3,1179.9,2233.15,2853.17,2075.59,8348.74,475.25,4137.76,7379.21,1875,528.06,1113.1,934.63,,2614.96,546.39,885.14,657.44,162.02,203.81,165.37,159.68,148.94,101.43,419.64,330.66,1676.73,241.34,23820.59,523.47,956.88,3177.68,195.47,187.88,3373.24,18194.38,902.94
27-04-2023,1085.75,3095.97,1639.55,778.57,895.67,1193.61,2398.11,186.8,723.36,1135.01,1358.43,740.79,995.25,966.66,1190.06,2262.04,2843.31,2087.54,8384.12,478.63,4242.86,7422.75,1904.94,514.4,1119.9,941.06,,2637.19,544.85,878.91,652.54,163.06,205.59,163.74,162.72,147.92,102.19,425.57,337.18,1678.95,246.81,23605.18,520.28,934.77,3192.55,195.76,184.66,3651.22,18344.75,914.67
28-04-2023,1105.6,3126.36,1645.99,791.24,894.99,1199.84,2386.8,192.09,716.64,1138.06,1353.08,750.46,1005.5,975.5,1192.88,2319.73,2845.67,2148.16,8429.85,481.96,4265.72,7477.48,1934.34,526.22,1127.77,960.34,,2615.8,557.92,857.57,673.86,164.07,206.78,164.64,163.61,146.9,102.47,430.8,342.56,1697.6,248.88,24190.34,522.73,889.58,3229.28,198.33,195.17,3694.52,18588.52,923.4
02-05-2023,1114.98,3126.51,1645.65,782.23,899.33,1223.5,2381.36,193.76,729.09,1148.84,1347.49,765.94,1008.76,961.08,1202.99,2339.4,2842.92,2146.63,8613.67,477.28,4329.29,7378.92,1917.47,540.87,1125.91,988.25,,2637.58,555.03,868.19,674.06,167.5,209.44,166.62,165.21,151.8,104.7,440.73,341.87,1716.6,255.9,24048.38,526.21,905.12,3283.13,198.97,194.78,3724.32,18997.73,942.1
03-05-2023,1105.42,3088.15,1651.4,771.44,900.06,1215.55,2414.67,192.14,723.71,1134.86,1345.44,767.71,1000.63,951.74,1201.19,2311.78,2872.48,2159.45,8633.74,480.71,4281.03,7428.99,1927.25,535.11,1121.26,975.25,,2627.88,550.4,857.42,662.34,168.22,210.15,166.34,165.07,148.94,104.13,436.93,350.9,1713,260.89,24114.89,527.69,920.66,3275.5,200.99,194.28,3644.17,18536.47,962.55
04-05-2023,1118.16,3127.77,1685.2,781.14,898.94,1219.76,2434.83,191.44,729.88,1165.36,1372.86,761.91,1008.05,962.02,1197.55,2312.37,2924.6,2141.48,8636.97,477.83,4290.51,7424.09,1943.87,542.86,1109.97,980.74,,2644.07,559.56,863.51,672.33,168.22,210.64,165.75,168.53,148.8,105.42,440.09,355.25,1736.63,277.08,24311.57,520.28,913.06,3266.65,201.04,193.54,3645.64,18417.15,952.04
05-05-2023,1115.3,3137.48,1585.57,779.36,904.06,1205.92,2429,189.3,724.6,1171.6,1357.68,762.65,997.42,958.51,1177.62,2332.58,2954.11,2173.67,8782.27,474.15,4295.7,7549.32,1925,536.1,1050,972.25,,2705.95,556.18,862.86,676.43,166.21,210.6,167.28,167.2,148.15,103.14,428.97,364.28,1729.38,275.21,24371.01,495.36,918.16,3282.11,197.39,191.21,3598.08,18543.42,929.99
08-05-2023,1129.08,3156.81,1603.9,785.74,914.74,1212.15,2444.1,189.77,724.05,1180.23,1403.17,775.07,1016.51,950.01,1197.65,2320.71,2960.48,2170.06,8907.5,497.41,4378.62,7654.86,1955.1,545.89,1101.89,978.77,,2724.12,563.03,875.97,677.62,168.88,206.56,169.84,168.23,152.5,103.99,439.64,371.54,1754.89,282.66,24425.88,504.09,924.87,3319.08,199.9,189.87,3657.38,18530.76,940.11
09-05-2023,1132.57,3188.52,1603.95,785.59,911.33,1217.03,2443.62,190.74,715.95,1181.03,1407.07,775.17,1019.58,945.67,1210.92,2329.49,2975.53,2168.89,8942.14,500.54,4358.99,7635.86,1950.55,548.37,1115.84,982.95,,2721.3,553.29,885.74,682.96,167.88,209.67,168.91,167.93,152.73,103.99,435,376.82,1741.61,277.42,24063.64,508.02,932.52,3308.32,200.5,187.93,3683.02,18448.91,936.14
10-05-2023,1140.36,3191.96,1611.36,788.02,912.94,1209.9,2450.32,191.47,715.71,1186.67,1412.81,777.29,1018.92,942.06,1214.03,2319.78,2982,2176.65,8997.69,506.35,4385.07,7662.53,1954.95,558.9,1147.09,981.4,,2718.38,552.04,887.39,683.45,168.88,209.84,171.86,170.27,154.3,103.71,431.15,363.99,1750.99,274.68,24287.11,504.49,943.45,3342.42,201.33,191.21,3753.14,18572.11,944.52
11-05-2023,1132.91,3187.45,1612.44,780.64,916.01,1203.05,2518.02,191.92,702.12,1183.27,1418.76,775.61,1028.18,949.22,1216.6,2199.79,3078.43,2173.67,9088.72,508.44,4377.32,7753.82,1954.2,563.62,1161.67,979.43,,2730.66,553.24,893.42,701.06,171.27,209.49,172.48,170.45,154.39,103.04,415.74,363.99,1750.74,274.39,24729.53,510.27,963.2,3331.21,203.45,190.56,3757.06,18686.45,958.19
12-05-2023,1134.76,3179.82,1626.68,783.96,920.59,1192.61,2548.13,191.22,694.26,1184.92,1421.8,775.22,1035.17,944.24,1240.57,2179.14,3069.95,2151.4,9122.58,512.76,4368.66,7622.7,1956.84,556.91,1182.41,981.59,,2745.85,557.78,908.08,692.36,166.88,208.51,167.76,165.58,152.96,101.33,399.83,363.44,1730.71,270.79,24604.27,508.46,979.47,3547.46,204.19,184.71,3731.07,18210.89,954.9
15-05-2023,1137,3161.13,1634.48,789.01,922.4,1205.2,2585.87,192.46,697.13,1187.32,1419.71,773.16,1039.18,941.27,1250,2204.4,3070.83,2150.65,9036.11,527.57,4393.35,7680.1,1969.22,555.57,1193.07,998.57,,2752.14,561.39,913.22,686.47,167.83,210.86,168.8,163.34,153.05,102.24,405.71,358.36,1710.48,272.52,24446.31,522.88,989.76,3578.91,205.28,188.68,3773.01,18451.5,959.65
16-05-2023,1120.81,3164.14,1625.11,779.41,922.98,1210.9,2599.12,193.06,694.36,1178.63,1426.7,772.47,1030.63,929.37,1227.45,2185.12,3076.81,2150.04,8902.69,517.93,4368.13,7618.49,1943.32,555.77,1193.8,991.76,,2762.74,565.64,915.21,679.5,169.26,213.75,166.96,165.76,155.27,101.95,407.44,361.32,1704.36,272.81,24253.86,520.62,992.26,3554.16,208.43,187.59,3765.62,18239.1,946.75
17-05-2023,1114.19,3116.12,1616.38,784.26,916.15,1194.24,2585.38,190.74,686.8,1160.52,1413.76,764.61,1015.37,924.43,1228.08,2177.67,3032.06,2145.31,8949.85,512.32,4359.47,7620.23,1905.49,556.37,1209.31,988.9,,2735.16,565.64,912.22,677.12,167.88,214.32,165.72,166.88,154.58,100.62,402.75,364.48,1702.09,273.91,24274.39,513.95,998.24,3549.8,204.88,185.6,3744.63,18361.88,951.89
18-05-2023,1111.79,3107.52,1622.84,791.29,923.13,1193.37,2552.16,190.89,683.79,1150.63,1413.81,762.7,1020.43,918.21,1210.97,2146.86,3048.33,2140.09,8884.98,505.31,4349.17,7524.93,1923.71,557.81,1212,983.79,,2695.01,553.96,912.12,657.69,167.02,212.55,163.53,165.03,153.74,99.86,401.56,364.48,1683.19,273.96,23842.26,513.46,988.88,3498.35,201.78,183.67,3762.19,18245.67,954.36
19-05-2023,1115.4,3129.86,1624.71,797.62,930.74,1215.31,2565.66,192.69,685.57,1152.08,1413.46,760.21,1035.03,914.46,1225.45,2148.67,3024.21,2141.13,8936.65,521.71,4315.05,7601.27,1937.93,553.88,1220.9,1005.79,,2675.01,554.88,921.44,680.58,165.31,212.82,162.18,164.85,152.4,99.34,401.81,362.6,1693.46,270.79,24264.1,509.2,989.81,3493.21,203.01,184.26,3755.3,18120.59,953.88
22-05-2023,1121.36,3203.52,1618.94,793.76,926.88,1238.2,2562.41,197.45,696.19,1148.74,1411.37,760.85,1058.18,925.92,1230.46,2174.72,3024.65,2121.84,8986.41,519.27,4353.6,7635.27,1936.48,563.22,1219.09,1036.09,,2685.8,556.81,914.96,721.73,166.07,211.75,162.63,165.44,153.05,99.67,402.75,364.97,1695.68,272.09,24323.74,512.29,996.82,3468.32,203.36,184.31,3844.54,18068.78,956.83
23-05-2023,1121.15,3201.92,1615.14,791.88,929.86,1245.14,2552.89,198.4,695.7,1163.51,1435.59,764.78,1046.37,920.14,1233.38,2156.13,3059.66,2112.85,9029.64,525.24,4329.39,7574.51,1917.82,558.95,1232.84,1023,,2656.99,561.1,913.56,726.03,166.12,212.28,162.45,167.73,152.5,100.24,405.31,374.35,1675.55,274.49,24619.13,515.72,995.64,3523.24,204.05,182.03,3814.5,18092.14,951.7
24-05-2023,1114.62,3208.04,1594.03,793.31,917.42,1243.8,2539.92,199.42,687.69,1173.24,1424.8,765.87,1050.71,940.43,1240.33,2143.87,3040.93,2110.57,9098.38,516.99,4348.16,7574.06,1906.69,562.23,1244.14,1030.74,,2680.55,562.17,915.11,710.41,166.88,213.79,163.63,166.22,153.65,99.86,401.96,379,1677.91,272.52,23848.73,516.65,1002.56,3532.34,204.29,179.35,3711.21,17993.02,956.74
25-05-2023,1114.48,3198.47,1587.92,814.4,916.64,1249.26,2522.73,196.63,688.34,1175.24,1425.7,774.96,1054.54,933.37,1242.37,2163.05,3062.55,2119.88,9109.28,511.67,4469.82,7542.35,1926.25,568.24,1235.97,1030.13,,2681.25,560.77,918.45,716.59,166.45,212.95,165.13,166.22,153.42,99.53,399.34,384.33,1678.9,272.09,24103.5,520.03,1009.07,3572.06,207.89,177.42,3720.21,18021.71,927.27
26-05-2023,1144.88,3232.85,1594.03,809.7,927.22,1261.81,2576.25,200.42,693.33,1193.61,1437.49,784.29,1076.46,957.97,1246.31,2176.54,3067.3,2130.43,9225.18,515.25,4442.82,7641.4,1941.32,573.35,1240.52,1045.75,,2715.11,565.35,924.33,718.91,166.45,214.23,164.67,166.68,151.34,101,408.53,387.59,1666.02,269.11,24829.08,531.76,1029.22,3610.06,209.27,189.27,3795.32,18175.77,940.41
29-05-2023,1151.32,3224.55,1613.47,812.96,924.74,1258.89,2574.26,199.47,693.82,1215.92,1447.87,788.81,1064.18,956.53,1293.27,2182.52,3076.13,2145.01,9159.97,518.23,4445.27,7758.87,1949.46,575.19,1257.05,1045.1,,2784.52,574.03,927.18,729.45,168.17,218.32,162.73,165.49,146.95,102.95,414.8,387.39,1690.69,275.35,25111.75,537.89,1026.67,3630.7,214.01,190.91,3784.12,17556.18,941.96
30-05-2023,1151.02,3220.52,1614.7,810.19,926.49,1267.94,2580.33,200.82,696.19,1213.72,1464.15,785.48,1073.3,947.79,1291.62,2169.03,3082.99,2129.71,9208.89,515.6,4419.67,7819.63,1970.92,581.25,1265.17,1030.41,,2774.87,571.91,934.8,726.03,168.64,216.72,163.15,164.89,146.81,101.62,408.08,380.82,1702.39,274.97,25435.42,539.41,1026.47,3598.32,213.91,193.54,3790.08,17791.17,939.29
31-05-2023,1128.16,3194.59,1589.15,841.33,925.71,1262.62,2591.01,201.4,687.99,1232.79,1449.37,793.18,1082.04,963.35,1282.43,2163.98,3130.59,2139.45,9193.53,523.05,4395.85,7788.06,2010.49,588.4,1258.67,1046.5,,2795.41,570.29,912.27,730.78,165.83,214.01,162.28,166.31,143.16,100.43,400.97,385.91,1695.68,273.19,25016.17,544.8,1037.45,3592.06,210.6,193.49,3819.54,17817.56,940.74
01-06-2023,1125.12,3228.09,1582.39,819.6,912.98,1263.77,2620.49,203.14,685.57,1205.58,1448.47,788.22,1079.01,975.55,1282.33,2166.09,3177.41,2159.31,9154.86,531.9,4469.43,7761.09,1926.35,578.32,1262.14,1051.43,,2799.37,573.14,917.1,724.05,166.36,204.34,161.69,166.79,142.01,100.57,401.41,386.11,1679.99,282.56,25073.05,546.27,1033.38,3635.2,212.33,190.61,3814.7,17849.8,939.15
